year,state,num_below_fpl,population,percap_num_below_fpl
2006,Washington,298362.0,6370753.0,0.04683308236875609
2006,West Virginia,128929.0,1827912.0,0.07053348301231131
2006,Wisconsin,254803.0,5577655.0,0.04568281831701674
2006,Wyoming,22826.0,522667.0,0.04367216602540432
2007,Alabama,311762.0,4672840.0,0.06671788462690784
2007,Alaska,22434.0,680300.0,0.032976627958253714
2007,Arizona,288566.0,6167681.0,0.04678679069167163
2007,Arkansas,204259.0,2848650.0,0.07170378951433135
2007,California,1455261.0,36250311.0,0.04014478661989962
2007,Colorado,221684.0,4803868.0,0.046146979892037
2007,Connecticut,116323.0,3527270.0,0.03297819560169763
2007,Delaware,34773.0,871749.0,0.03988877532408985
2007,District of Columbia,41450.0,574404.0,0.07216175374823296
2007,Florida,850181.0,18367842.0,0.04628638464986796
2007,Georgia,485510.0,9349988.0,0.05192626985189713
2007,Hawaii,44182.0,1315675.0,0.033581241568016416
2007,Idaho,71509.0,1505105.0,0.04751097099537906
2007,Illinois,568938.0,12695866.0,0.044812854830068305
2007,Indiana,302086.0,6379599.0,0.0473518790130853
2007,Iowa,141355.0,2999212.0,0.047130713000614825
2007,Kansas,125233.0,2783785.0,0.04498659199614913
2007,Kentucky,297560.0,4256672.0,0.06990437600078184
2007,Louisiana,296809.0,4375581.0,0.06783304891396137
2007,Maine,74058.0,1327040.0,0.055806908608632744
2007,Maryland,175200.0,5653408.0,0.030990156733778987
2007,Massachusetts,274306.0,6431559.0,0.04265000134493052
2007,Michigan,536599.0,10001284.0,0.05365301095339359
2007,Minnesota,208275.0,5207203.0,0.03999748041318919
2007,Mississippi,219927.0,2928350.0,0.07510270288729148
2007,Missouri,319536.0,5887612.0,0.0542725981263711
2007,Montana,54759.0,964706.0,0.056762371126540104
2007,Nebraska,78928.0,1783440.0,0.044256044498273
2007,Nevada,95205.0,2601072.0,0.0366022163169647
2007,New Hampshire,40919.0,1312540.0,0.031175430844012374
2007,New Jersey,294471.0,8677885.0,0.03393349877303053
2007,New Mexico,129435.0,1990070.0,0.06504042571366836
2007,New York,1020853.0,19132335.0,0.05335747048125595
2007,North Carolina,518945.0,9118037.0,0.05691411429894395
2007,North Dakota,39727.0,652822.0,0.0608542604262724
2007,Ohio,596079.0,11500468.0,0.051830847231608315
2007,Oklahoma,227399.0,3634349.0,0.06256939000629824
2007,Oregon,199733.0,3722417.0,0.05365680416782966
2007,Pennsylvania,602639.0,12563937.0,0.04796577696943243
2007,Rhode Island,50078.0,1057315.0,0.04736336853255652
2007,South Carolina,261921.0,4444110.0,0.05893665998366377
2007,South Dakota,43298.0,791623.0,0.05469522739991132
2007,Tennessee,376931.0,6175727.0,0.06103427175456428
2007,Texas,1252504.0,23831983.0,0.052555593044859086
2007,Utah,80285.0,2597746.0,0.030905638965472375
2007,Vermont,26839.0,623481.0,0.04304702148100744
2007,Virginia,298414.0,7751000.0,0.038500064507805444
2007,Washington,287466.0,6461587.0,0.04448845152127488
2007,West Virginia,131670.0,1834052.0,0.07179185759182401
2007,Wisconsin,251437.0,5610775.0,0.044813238812819976
2007,Wyoming,17265.0,534876.0,0.032278509411527156
2008,Alabama,301237.0,4718206.0,0.06384566506846034
2008,Alaska,17650.0,687455.0,0.02567440777941829
2008,Arizona,290373.0,6280362.0,0.04623507371071922
2008,Arkansas,194423.0,2874554.0,0.06763588368839131
2008,California,1550676.0,36604337.0,0.042363176800606986
2008,Colorado,219861.0,4889730.0,0.044963832358841896
2008,Connecticut,134901.0,3545579.0,0.03804766442942041
2008,Delaware,35395.0,883874.0,0.040045300574516274
2008,District of Columbia,43946.0,580236.0,0.07573814792601631
2008,Florida,932492.0,18527305.0,0.05033068759865507
2008,Georgia,502077.0,9504843.0,0.052823281773302304
2008,Hawaii,48640.0,1332213.0,0.03651067809727123
2008,Idaho,77889.0,1534320.0,0.05076450805568591
2008,Illinois,590467.0,12747038.0,0.04632189846770677
2008,Indiana,321186.0,6424806.0,0.0499915483829395
2008,Iowa,150340.0,3016734.0,0.04983535174132025
2008,Kansas,127390.0,2808076.0,0.04536558127344132
2008,Kentucky,306696.0,4289878.0,0.07149294222353177
2008,Louisiana,280954.0,4435586.0,0.06334089791067066
2008,Maine,75553.0,1330509.0,0.0567850349001773
2008,Maryland,181140.0,5684965.0,0.0318629929999569
2008,Massachusetts,282874.0,6468967.0,0.04372784711994975
2008,Michigan,552449.0,9946889.0,0.05553987784522377
2008,Minnesota,226171.0,5247018.0,0.04310467393098327
2008,Mississippi,226046.0,2947806.0,0.07668279391520337
2008,Missouri,322007.0,5923916.0,0.05435711782543844
2008,Montana,55298.0,976415.0,0.05663370595494743
2008,Nebraska,81462.0,1796378.0,0.045347916752487505
2008,Nevada,101725.0,2653630.0,0.03833428171975747
2008,New Hampshire,44552.0,1315906.0,0.03385652166644122
2008,New Jersey,300591.0,8711090.0,0.03450670352389885
2008,New Mexico,125278.0,2010662.0,0.062306842224103307
2008,New York,1037443.0,19212436.0,0.05399851429563643
2008,North Carolina,518866.0,9309449.0,0.055735414630876653
2008,North Dakota,34947.0,657569.0,0.05314575352548554
2008,Ohio,622187.0,11515391.0,0.05403090524672588
2008,Oklahoma,225490.0,3668976.0,0.061458565005603746
2008,Oregon,201104.0,3768748.0,0.05336095700747304
2008,Pennsylvania,624054.0,12612285.0,0.049479852382022765
2008,Rhode Island,53209.0,1055003.0,0.05043492767319145
2008,South Carolina,274761.0,4528996.0,0.06066708824648995
2008,South Dakota,43098.0,799124.0,0.0539315550527828
2008,Tennessee,377983.0,6247411.0,0.0605023424903532
2008,Texas,1279095.0,24309039.0,0.05261808169380945
2008,Utah,87077.0,2663029.0,0.032698479813775966
2008,Vermont,30637.0,624151.0,0.04908587825702434
2008,Virginia,305957.0,7833496.0,0.039057529358539275
2008,Washington,292397.0,6562231.0,0.04455755976892615
2008,West Virginia,134336.0,1840310.0,0.07299639734609929
2008,Wisconsin,242668.0,5640996.0,0.043018644225239655
2008,Wyoming,23010.0,546043.0,0.04213953846125672
2009,Alabama,327135.0,4757938.0,0.06875562481057972
